CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/13/2016,7628367,712859,4101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/13/2016,7638448,681777,4602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/13/2016,7643156,685089,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/13/2016,7644221,701398,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/13/2016,7651297,684146,2100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/13/2016,7659597,696657,7500
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/13/2016,7669405,687450,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/13/2016,7677470,666415,8901
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/13/2016,7680436,682980,9201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7638852,684271,5200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7640656,684270,5200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7642896,684067,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7644316,703058,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7646367,682220,1101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7654764,708838,7300
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7660125,671382,401
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7679619,681063,8202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7682863,674011,9000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/14/2016,7685795,674427,9101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/15/2016,7638738,686914,4700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/15/2016,7643706,710309,7202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/15/2016,7664640,683065,1802
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7623342,708152,4200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7632762,659216,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7641344,684245,5200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7642798,678864,5600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7643579,675806,5900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7644011,685144,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7644489,686808,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7651314,662696,100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7654090,693334,3100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7668984,678885,1601
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7673484,696619,7700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/16/2016,7682200,673824,9000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/17/2016,7632224,659310,6502
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/17/2016,7638561,685338,4700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/17/2016,7664342,696348,7500
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/18/2016,7642613,662801,6200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/18/2016,7645419,684173,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/18/2016,7647011,676228,5900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/18/2016,7658872,697496,3000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/18/2016,7675040,668367,8500
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/18/2016,7677232,692783,7900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/18/2016,7679845,676591,9201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/18/2016,7686773,682977,9302
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/18/2016,7690432,681693,9301
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7633653,710830,4001
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7637459,696663,980000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7638738,686914,4700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7639017,700363,3902
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7641420,681505,5500
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7642986,676247,5700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7645380,674436,5900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7648300,693302,2203
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7657916,683923,1900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7680179,689576,9400
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7641658,700173,3803
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7643417,687429,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7645280,683649,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7661777,685280,1801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7664011,695603,7500
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7666883,688498,2902
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7671641,668168,601
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7690820,676349,9804
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7693240,672341,9803
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7644616,684308,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7644796,685268,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7654144,682338,1201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7664192,667869,501
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7669576,686600,1702
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7674390,689510,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7674783,683304,8202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7686937,665517,8901
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7642574,682513,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7647408,686267,2303
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7650806,683499,2100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7686521,676433,9202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7630601,658038,6403
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7639857,685953,4800
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7658046,684117,1900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7683878,682910,9201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/19/2016,7688252,693601,9501
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7625629,708548,4200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7641823,662622,6300
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7642978,686826,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7643157,685869,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7644786,673263,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7645537,691072,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7646838,688185,2303
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7673742,667370,601
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7673977,690699,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7674146,688332,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/20/2016,7682314,676296,9000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7642965,680946,5600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7644931,683511,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7678568,702903,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7686966,687069,9400
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/21/2016,7688803,690113,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7642607,680813,5600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7642845,689830,2303
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7643659,717356,7201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7665383,684996,1701
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7673959,684896,8100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/22/2016,7686609,674092,9101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7647348,690566,2203
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7653587,681647,1201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7654366,681623,1201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7657767,680216,1301
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7674878,687419,8001
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7679979,686385,8100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/23/2016,7680855,668077,8901
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/24/2016,7638145,704197,3902
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/24/2016,7646757,686709,2303
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/24/2016,7658390,670145,401
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/24/2016,7664090,691252,2801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/24/2016,7675633,676533,8302
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/24/2016,7679171,680001,8202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/24/2016,7689753,676367,9701
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/24/2016,7693139,676178,9804
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/25/2016,7642500,704437,3801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/25/2016,7644833,686438,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/25/2016,7657241,681292,1301
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/25/2016,7671498,684686,1702
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/25/2016,7693209,671833,9804
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/26/2016,7641856,685617,5000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/26/2016,7647060,696036,3401
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/26/2016,7659363,670636,401
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/27/2016,7624121,708659,4200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/27/2016,7643858,683110,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/27/2016,7644436,684448,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/27/2016,7645644,676129,5900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/28/2016,7636901,703664,3902
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/28/2016,7640433,686472,4900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/28/2016,7643186,680009,5600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/28/2016,7645654,692775,2203
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/28/2016,7655555,697845,3100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/28/2016,7659372,661677,8800
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/28/2016,7667075,677007,701
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/28/2016,7669961,667622,602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/29/2016,7640296,684438,4800
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/29/2016,7641389,683283,5200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/29/2016,7642894,686131,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/29/2016,7647796,682102,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7640503,665227,6602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7642372,684572,5000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7644386,686468,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7644487,685933,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7644617,685608,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7645034,682114,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7647868,690625,2203
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7652475,688013,2502
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7657767,674222,902
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/30/2016,7674747,686830,8100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/31/2016,7648321,681520,1101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/31/2016,7648339,691151,2203
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/31/2016,7682481,691600,9502
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,12/31/2016,7687558,683064,9301
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/1/2016,7644310,697199,3501
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/2/2016,7628498,664787,6601
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/2/2016,7643399,693882,3502
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/2/2016,7650109,697055,3301
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/2/2016,7672104,692926,2903
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/2/2016,7683939,681849,9201
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/3/2016,7625719,710107,4200
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/4/2016,7641911,681877,5600
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/5/2016,7649558,688544,2402
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/7/2016,7641420,681505,5500
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/7/2016,7651017,664184,100
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/8/2016,7644308,683033,10600
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/8/2016,7654906,674444,902
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/8/2016,7670406,671793,8301
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/9/2016,7660792,664649,8700
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/10/2016,7646838,688185,2303
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/11/2016,7676021,696415,7900
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/13/2016,7688899,677386,9701
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/14/2016,7626564,713465,4101
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/14/2016,7680950,683100,9201
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/15/2016,7646895,692908,2203
OTHER,PERSON CRIME,ASSLT ,ASSAULT - COLD                                    ,12/17/2016,7644788,694834,3502
