"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT13","WT14","WT16","WT18","WT21","WT22"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-23","12.75",,"0.59",,"0.0","0.0","41","43","37",,"  200","  280","21.0","28.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-24","3.80",,"0.06",,"0.0","0.0","40","42","37",,"  190","  190","16.1","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-25","3.80",,"0.01",,"0.0","0.0","39","43","35",,"  200","  200","8.1","10.1","    1","    1",,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-26","7.61",,"0.00",,"0.0","0.0","38","41","34",,"  100","  100","23.9","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-27","11.41",,"0.27",,"0.1","0.0","38","41","34",,"  120","  120","21.0","25.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-28","3.13",,"0.03",,"0.0","0.0","36","40","35",,"  130","  130","8.9","10.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-29","8.50",,"0.24",,"0.0","0.0","38","39","32",,"  110","  110","17.0","21.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-30","10.29",,"0.00",,"0.0","0.0","36","44","29",,"  100","   90","23.0","27.1","    1","    1",,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-31","20.58",,"0.00",,"0.0","0.0","36","39","33",,"   80","   80","36.0","42.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-01","25.28",,"0.00",,"0.0","0.0","34","37","31",,"  100","  100","36.0","45.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-02","24.16",,"0.00",,"0.0","0.0","32","36","28",,"   90","  100","35.1","42.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-03","11.63",,"0.31",,"1.3","1.0","29","32","28",,"   90","   80","25.1","33.1","    1",,,"    1",,"    1",,"    1",,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-04","4.03",,"0.01",,"0.0","0.0","32","36","31",,"  130",,"12.1",,"    1",,,,,"    1",,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-05","7.16",,"0.17",,"0.0","0.0","35","40","31",,"  110","  120","21.9","27.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-06","5.14",,"0.00",,"0.0","0.0","37","43","30",,"  120","  120","15.0","18.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-07","2.01",,"0.00",,"0.0","0.0","40","47","34",,"  100","  100","8.9","10.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-08","3.58",,"0.00",,"0.0","0.0","38","47","29",,"  110","  110","13.0","15.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-09","10.51",,"0.03",,"0.0","0.0","40","46","33",,"  110","  110","21.0","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-10","10.51",,"0.00",,"0.0","0.0","40","50","29",,"  100","   90","23.0","27.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-11","12.08",,"0.20",,"0.0","0.0","41","42","38",,"  100","  100","21.0","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-12","14.32",,"0.84",,"0.0","0.0","40","43","39",,"  110","  110","25.9","33.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-13","8.05",,"0.86",,"0.0","0.0","43","49","41",,"  110","  110","23.0","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-14","8.05",,"0.29",,"0.0","0.0","44","46","40",,"  110","  100","16.1","21.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-15","11.41",,"0.10",,"0.0","0.0","42","47","39",,"  120","  120","18.1","21.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-16","13.42",,"0.52",,"0.0","0.0","45","52","42",,"  190","  200","23.9","32.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-17","13.42",,"0.87",,"0.0","0.0","45","47","42",,"  110","  120","25.1","31.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-18","11.18",,"0.25",,"0.0","0.0","44","51","40",,"  110","  120","19.9","23.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-19","10.51",,"0.64",,"0.0","0.0","45","48","42",,"  210","  210","21.9","28.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-20","10.96",,"0.15",,"0.0","0.0","46","50","42",,"   70","   80","23.0","29.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-21","15.66",,"0.25",,"0.0","0.0","47","52","45",,"  110","  110","23.0","28.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-22","9.17",,"0.30",,"0.0","0.0","50","59","44",,"  110","  110","21.0","25.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-23","5.59",,"0.21",,"0.0","0.0","48","52","44",,"  100","  210","14.1","17.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-24","3.80",,"0.00",,"0.0","0.0","46","50","38",,"   80","  190","10.1","13.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-25","8.72",,"0.00",,"0.0","0.0","46","56","42",,"  110","  110","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-26","9.62",,"0.08",,"0.0","0.0","47","49","44",,"  110","  110","23.0","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-27","14.54",,"0.03",,"0.0","0.0","49","54","47",,"  110","  110","25.1","29.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-28","10.74",,"0.56",,"0.0","0.0","51","59","45",,"  110","  110","23.9","28.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-29","10.74",,"0.28",,"0.0","0.0","48","53","41",,"  220","  210","21.0","27.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-30","6.71",,"0.15",,"0.0","0.0","44","47","39",,"  310","  190","14.1","16.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-31","3.13",,"0.13",,"0.0","0.0","41","44","39",,"   90","   90","8.9","10.1","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-01","6.26",,"0.05",,"0.0","0.0","41","47","38",,"  210","  200","15.0","17.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-02","8.05",,"0.00",,"0.0","0.0","41","49","32",,"  110","  110","16.1","19.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-03","14.76",,"0.26",,"0.0","0.0","44","49","41",,"  200","  210","23.0","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-04","9.40",,"0.40",,"0.0","0.0","48","56","44",,"  200","  200","19.9","27.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-05","8.72",,"0.12",,"0.0","0.0","47","58","40",,"  210","  220","25.9","34.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-06","3.80",,"0.00",,"0.0","0.0","48","52","41",,"  190","  190","15.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-07","1.79",,"0.00",,"0.0","0.0","48","62","44",,"  140","  150","8.1","8.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-08","4.03",,"0.00",,"0.0","0.0","49","62","37",,"  110","  100","17.0","19.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-09","8.95",,"0.00",,"0.0","0.0","52","60","43",,"  110","  110","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-10","6.71",,"0.00",,"0.0","0.0","50","62","42",,"  110","  130","18.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-11","7.38",,"0.13",,"0.0","0.0","52","58","46",,"  110","  110","18.1","23.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-12","10.74",,"0.27",,"0.0","0.0","51","56","47",,"  120","  120","19.9","25.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-13","8.72",,"0.26",,"0.0","0.0","49","53","45",,"  190","  180","19.9","28.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-14","8.05",,"0.19",,"0.0","0.0","51","58","50",,"  210","  200","17.0","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-15","7.38",,"0.00",,"0.0","0.0","56","61","50",,"  200","  200","17.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-16","4.47",,"0.35",,"0.0","0.0","53","56","47",,"  210","  220","15.0","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-17","8.95",,"0.35",,"0.0","0.0","51","63","46",,"  140","  140","21.9","27.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-18","10.07",,"0.42",,"0.0","0.0","47","50","42",,"  210","  210","23.0","32.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-19","14.32",,"0.24",,"0.0","0.0","48","52","43",,"  200","  180","31.1","38.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-20","4.70",,"0.05",,"0.0","0.0","44","53","39",,"  200","  200","18.1","23.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-21","6.49",,"0.10",,"0.0","0.0","44","53","35",,"  250","  250","18.1","23.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-22","2.91",,"0.00",,"0.0","0.0","43","54","36",,"  310","  310","8.9","10.1","    1","    1",,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-23","12.30",,"0.00",,"0.0","0.0","44","59","33",,"  110","   80","25.1","32.0","    1","    1",,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-24","6.71",,"0.00",,"0.0","0.0","51","62","42",,"  100","  100","16.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-25","4.70",,"0.00",,"0.0","0.0","49","64","37",,"  110","  110","14.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-26","5.14",,"0.38",,"0.0","0.0","53","60","43",,"  110","  120","15.0","18.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-27","9.84",,"0.13",,"0.0","0.0","53","59","48",,"  200","  190","21.9","28.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-28","13.20",,"0.08",,"0.0","0.0","51","57","47",,"  230","  230","32.0","40.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-29","8.05",,"0.32",,"0.0","0.0","49","52","45",,"  120","  110","17.0","21.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-01","16.78",,"0.31",,"0.0","0.0","49","59","46",,"  250","  250","36.9","49.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-02","9.40",,"0.36",,"0.0","0.0","50","57","44",,"  120","  180","23.0","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-03","8.28",,"0.05",,"0.0","0.0","52","62","46",,"  220","  220","17.0","21.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-04","7.83",,"0.00",,"0.0","0.0","51","59","42",,"  110","  110","19.9","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-05","11.18",,"0.33",,"0.0","0.0","54","61","49",,"  230","  200","23.9","34.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-06","11.86",,"0.25",,"0.0","0.0","53","55","47",,"  190","  190","30.0","40.0","    1",,,,"    1",,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-07","9.62",,"0.04",,"0.0","0.0","48","54","43",,"  180","  180","29.1","40.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-08","8.28",,"0.11",,"0.0","0.0","45","47","38",,"  110","  110","16.1","19.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-09","15.21",,"0.60",,"0.0","0.0","45","51","44",,"  110","  110","29.1","35.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-10","11.41",,"0.24",,"0.0","0.0","51","57","44",,"  200","  200","28.0","35.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-11","8.28",,"0.16",,"0.0","0.0","46","54","40",,"  100","  100","18.1","23.0","    1","    1",,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-12","12.30",,"0.34",,"0.0","0.0","48","51","44",,"  210","  200","25.9","38.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-13","13.87",,"0.55",,"0.0","0.0","46","53","43",,"  220","  190","30.0","38.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-14","11.41",,"0.34",,"0.0","0.0","45","51","42",,"  190","  200","23.9","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-15","5.37",,"0.25",,"0.0","0.0","45","48","42",,"  200","  210","13.0","15.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-16","4.47",,"0.06",,"0.0","0.0","47","57","41",,"  290","  280","12.1","14.1","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-17","12.97",,"0.00",,"0.0","0.0","47","61","33",,"   90","  100","29.1","38.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-18","20.58",,"0.00",,"0.0","0.0","53","61","47",,"  100","  100","32.0","42.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-19","8.05",,"0.00",,"0.0","0.0","55","67","46",,"  140","  120","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-20","9.62",,"0.23",,"0.0","0.0","55","57","49",,"  110","  200","19.9","25.1","    1",,"    1",,"    1",,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-21","9.84",,"0.14",,"0.0","0.0","51","54","46",,"  210","  210","18.1","23.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-22","6.71",,"0.11",,"0.0","0.0","48","56","45",,"  200","  200","16.1","19.0","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-23","10.51",,"0.09",,"0.0","0.0","50","54","46",,"  200","  220","18.1","25.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-24","9.84",,"0.03",,"0.0","0.0","50","57","45",,"  290","  280","21.0","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-25","2.91",,"0.01",,"0.0","0.0","49","57","42",,"  110","  280","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-26","6.93",,"0.05",,"0.0","0.0","49","59","41",,"  210","  160","16.1","21.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-27","9.40",,"0.08",,"0.0","0.0","51","54","42",,"  320","  320","21.9","30.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-28","4.92",,"0.00",,"0.0","0.0","46","58","38",,"  310","  320","19.9","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-29","5.59",,"0.00",,"0.0","0.0","47","65","35",,"  310","  310","16.1","19.0","    1","    1",,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-30","4.70",,"0.00",,"0.0","0.0","54","74","39",,"  280","  280","13.0","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-31","3.80",,"0.00",,"0.0","0.0","58","75","44",,"  280","  280","8.9","12.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-01","4.03",,"0.00",,"0.0","0.0","59","76","46",,"  280","  290","8.9","12.1","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-02","3.80",,"0.00",,"0.0","0.0","58","70","46",,"  320","  350","8.9","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-03","7.16",,"0.06",,"0.0","0.0","58","73","44",,"  260","  250","19.9","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-04","8.50",,"0.05",,"0.0","0.0","56","61","47",,"  290","  290","21.9","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-05","2.91",,"0.00",,"0.0","0.0","52","61","46",,"  110","   50","8.9","12.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-06","4.03",,"0.00",,"0.0","0.0","53","74","39",,"  320","  320","10.1","13.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-07","7.61",,"0.00",,"0.0","0.0","63","85","47",,"  100","  100","19.9","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-08","6.71",,"0.00",,"0.0","0.0","67","83","51",,"  320","  320","19.9","25.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-09","3.36",,"0.00",,"0.0","0.0","60","68","50",,"  320","  320","12.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-10","4.03",,"0.00",,"0.0","0.0","55","61","50",,"  340","  350","10.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-11","5.14",,"0.00",,"0.0","0.0","54","62","51",,"  320","  310","8.9","13.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-12","8.28",,"0.19",,"0.0","0.0","56","60","48",,"  260","  260","23.9","30.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-13","9.40",,"0.18",,"0.0","0.0","51","59","46",,"  180","  210","18.1","25.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-14","9.17",,"0.66",,"0.0","0.0","50","54","46",,"  210","  200","25.1","32.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-15","2.91",,"0.00",,"0.0","0.0","51","61","42",,"   70","   70","8.1","8.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-16","3.13",,"0.00",,"0.0","0.0","53","71","40",,"  310","  310","10.1","12.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-17","10.51",,"0.00",,"0.0","0.0","62","81","47",,"   90","  100","25.9","30.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-18","4.25",,"0.00",,"0.0","0.0","69","87","52",,"  130","  130","12.1","13.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-19","3.80",,"0.00",,"0.0","0.0","70","89","54",,"  130","  130","8.9","11.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-20","5.14",,"0.01",,"0.0","0.0","69","82","53",,"  160","  140","23.9","29.1",,,"    1",,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-21","3.80",,"0.20",,"0.0","0.0","64","76","51",,"  250","  250","28.0","34.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-22","6.93",,"0.41",,"0.0","0.0","60","65","52",,"  230","  230","23.0","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-23","7.83",,"0.05",,"0.0","0.0","57","62","52",,"  240","  220","18.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-24","7.38",,"0.05",,"0.0","0.0","54","57","43",,"  310","  310","23.0","27.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-25","6.71",,"0.00",,"0.0","0.0","49","63","40",,"  320","  310","19.9","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-26","4.03",,"0.00",,"0.0","0.0","51","60","40",,"  320","  320","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-27","4.03",,"0.02",,"0.0","0.0","53","61","48",,"  280","  280","17.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-28","3.58",,"0.00",,"0.0","0.0","55","63","48",,"  320","  320","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-29","5.14",,"0.08",,"0.0","0.0","55","60","49",,"  310","  310","13.0","15.0","    1",,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-30","4.70",,"0.00",,"0.0","0.0","53","70","42",,"  310","  310","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-01","8.50",,"0.00",,"0.0","0.0","62","82","46",,"   80","  100","23.9","30.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-02","4.92",,"0.00",,"0.0","0.0","70","88","53",,"  130","  320","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-03","4.92",,"0.09",,"0.0","0.0","68","74","55",,"  320","  320","14.1","18.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-04","9.17",,"0.00",,"0.0","0.0","59","64","53",,"  320","  320","16.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-05","7.16",,"0.00",,"0.0","0.0","58","73","53",,"  310","  320","18.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-06","7.83",,"0.00",,"0.0","0.0","65","82","53",,"  330","  330","17.0","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-07","7.61",,"0.00",,"0.0","0.0","71","86","55",,"  310","  310","25.1","31.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-08","12.75",,"0.00",,"0.0","0.0","62","66","53",,"  310","  310","23.0","28.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-09","7.61",,"0.00",,"0.0","0.0","57","70","52",,"  320","  330","17.0","25.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-10","5.59",,"0.00",,"0.0","0.0","62","80","47",,"  310","  320","15.0","19.0",,,,,,,,,,,,,,,
